datetime,visitors,page_views
2023-01-03 02:00:00,1175.9034285492899,2962.573912538987
2023-01-03 03:00:00,1215.4516531422573,4451.071748358259
2023-01-03 04:00:00,1081.0743577523324,2988.1079926174534
2023-01-03 05:00:00,1201.5770251147906,3673.807668501057
2023-01-03 06:00:00,1118.8167007996535,4110.459998099315
2023-01-03 07:00:00,1166.6958535864987,5427.268126811936
2023-01-03 08:00:00,1124.17885554822,5457.312472650533
2023-01-03 09:00:00,1184.386321580542,3209.8418752227494
2023-01-03 10:00:00,1114.0479502641087,2873.08865004627
2023-01-03 11:00:00,1024.0477286663386,4794.926299679839
2023-01-03 12:00:00,933.1164308231433,2758.8564931594665
2023-01-03 13:00:00,976.4223228441602,3887.9131916213037
2023-01-03 14:00:00,872.8023331104205,3193.465401390666
2023-01-03 15:00:00,865.2716012691451,2856.7435005996686
2023-01-03 16:00:00,818.8717011351445,3653.457057968013
2023-01-03 17:00:00,823.8772972351774,2571.107046706912
2023-01-03 18:00:00,795.5756409656132,2424.058152735731
2023-01-03 19:00:00,852.6328391032467,4221.248577448039
2023-01-03 20:00:00,842.8835840835687,2587.9914390822833
2023-01-03 21:00:00,886.2226703058292,2702.555222858594
2023-01-03 22:00:00,879.2796372505369,3386.474433931113
2023-01-03 23:00:00,995.263420745023,2128.473415161906
2023-01-04 00:00:00,1009.8657786713704,4566.8435840039665
2023-01-04 01:00:00,1039.8484905146877,3749.6886969068196
2023-01-04 02:00:00,1127.655280300566,4135.683464179244
2023-01-04 03:00:00,1089.0305886175324,5020.420997355717
2023-01-04 04:00:00,1165.7450138726067,2828.7938864026996
2023-01-04 05:00:00,1197.498465684691,4459.032190937896
2023-01-04 06:00:00,1242.840719460783,4986.02962514758
2023-01-04 07:00:00,1110.5689730690642,2806.071745263212
2023-01-04 08:00:00,1208.4408145765904,5647.386712120842
2023-01-04 09:00:00,1164.70701414526,3657.164296284951
2023-01-04 10:00:00,1068.3851379100474,4268.923811062803
2023-01-04 11:00:00,1015.2342963157777,2644.565849496226
2023-01-04 12:00:00,996.8152747019204,4881.459882654864
2023-01-04 13:00:00,1035.4953383894108,3305.209580541471
2023-01-04 14:00:00,885.3015402288329,1990.7103115259242
2023-01-04 15:00:00,804.2571087495062,3623.4190658872526
2023-01-04 16:00:00,887.452002605361,2438.3377064513647
2023-01-04 17:00:00,806.865847200891,3549.6584473294856
2023-01-04 18:00:00,783.2805972812836,1626.2445292445104
2023-01-04 19:00:00,788.5879613390123,1665.5424294776587
2023-01-04 20:00:00,829.5899383837395,2689.0615116415497
2023-01-04 21:00:00,910.5965460006511,3242.804944607148
2023-01-04 22:00:00,916.1563043895029,4401.318539298388
2023-01-04 23:00:00,1014.9533896631903,3515.4413463542182
2023-01-05 00:00:00,919.9389092498441,2790.3635326510953
2023-01-05 01:00:00,1042.5989965498734,4861.671397048584
2023-01-05 02:00:00,1104.4482074104926,4287.597341375376
2023-01-05 03:00:00,1079.2278977635128,4650.154929693791
2023-01-05 04:00:00,1158.5914859332986,5619.351806152594
2023-01-05 05:00:00,1206.087083068532,4629.465560046948
2023-01-05 06:00:00,1249.4371182195828,3778.7083167117617
2023-01-05 07:00:00,1208.538036032253,5085.7047463362405
2023-01-05 08:00:00,1210.1750221002108,2611.9810419105097
2023-01-05 09:00:00,1101.6039653986777,3151.7707028715004
2023-01-05 10:00:00,1220.042484454163,3504.14817327442
2023-01-05 11:00:00,999.1144510597671,3412.133330904362
2023-01-05 12:00:00,919.36448093594,3163.085180804637
2023-01-05 13:00:00,981.5814991304935,3175.391357492615
2023-01-05 14:00:00,873.9004908030963,3944.037473984245
2023-01-05 15:00:00,900.452721633721,3030.082356428675
2023-01-05 16:00:00,806.5696991990751,3296.60521278146
2023-01-05 17:00:00,802.0213713768582,3091.3438196445013
2023-01-05 18:00:00,867.6181499659367,2217.574446332944
2023-01-05 19:00:00,794.5930543624272,3229.7040372421948
2023-01-05 20:00:00,820.925434468446,2735.9312555888505
2023-01-05 21:00:00,883.6366056834504,3913.2028962556515
2023-01-05 22:00:00,851.065033815871,3322.0810953760947
2023-01-05 23:00:00,954.1540881028467,2864.8257523217176
2023-01-06 00:00:00,936.6567295959111,4552.589167294593
2023-01-06 01:00:00,1148.2205913552184,2742.3788077329796
2023-01-06 02:00:00,1017.7738327578708,3565.7700799656022
2023-01-06 03:00:00,1104.412984819524,4591.184018419294
2023-01-06 04:00:00,1173.8932895534058,4020.922418664911
2023-01-06 05:00:00,1165.5254636688462,4294.435919902718
2023-01-06 06:00:00,1107.3262458504676,2538.7261220031287
2023-01-06 07:00:00,1136.738339760885,4956.105852947364
2023-01-06 08:00:00,1143.7040869552231,3502.440550115775
2023-01-06 09:00:00,1147.9631140372949,4536.24657988402
2023-01-06 10:00:00,994.6644011641339,3166.7218772938163
2023-01-06 11:00:00,1058.9292519224114,2398.6221013525233
2023-01-06 12:00:00,975.8735367586567,2083.8135002449862
2023-01-06 13:00:00,950.5776756155665,4556.664026932369
2023-01-06 14:00:00,939.1717653264661,2293.4663771873297
2023-01-06 15:00:00,809.7567428920362,2601.5274250517814
2023-01-06 16:00:00,843.5272981627088,2952.484985234436
2023-01-06 17:00:00,813.7071098810216,3244.1856215110615
2023-01-06 18:00:00,824.9863236205008,2321.0137224846203
2023-01-06 19:00:00,836.0831421476681,3570.6964879532325
2023-01-06 20:00:00,831.8358043993534,3246.2395387204847
2023-01-06 21:00:00,807.204114275749,3607.4922273794905
2023-01-06 22:00:00,871.2000810953471,1780.039427008507
2023-01-06 23:00:00,961.7497203150913,3015.1719606052234
2023-01-07 00:00:00,649.9834195650873,1437.1391327976041
2023-01-07 01:00:00,624.5141227883976,1935.0126587946427
2023-01-07 02:00:00,753.2910099770207,3077.8619833409734
2023-01-07 03:00:00,611.8919056837591,2449.461609904847
2023-01-07 04:00:00,748.136682333819,1756.719128549923
2023-01-07 05:00:00,774.0320500319554,3043.903516677703
2023-01-07 06:00:00,747.6886238719142,3091.0691332831193
2023-01-07 07:00:00,669.6851436088504,3259.5355293130806
2023-01-07 08:00:00,697.9076513085844,2660.0209275295833
2023-01-07 09:00:00,740.8523007241437,3580.0996361723487
2023-01-07 10:00:00,675.72482291559,2915.7763370912703
2023-01-07 11:00:00,613.9219242781116,1413.0870440327672
2023-01-07 12:00:00,521.3030133866562,1368.1705699995782
2023-01-07 13:00:00,595.1695003424019,2476.8719198535814
2023-01-07 14:00:00,528.6806058678509,2554.1313666729516
2023-01-07 15:00:00,503.55249341551445,1746.0321417097905
2023-01-07 16:00:00,411.3007644573584,1146.410160563007
2023-01-07 17:00:00,530.8270172157917,1109.7402821369567
2023-01-07 18:00:00,397.4944608037587,1499.2650634696613
2023-01-07 19:00:00,460.77209870494625,1615.9338499061187
2023-01-07 20:00:00,530.672869420374,2356.9920794906457
2023-01-07 21:00:00,599.8387778499344,2019.19844806261
2023-01-07 22:00:00,650.6711561950741,3178.518618188945
2023-01-07 23:00:00,513.097016257683,2081.711133837637
2023-01-08 00:00:00,579.9493660511796,1585.6822217790132
2023-01-08 01:00:00,556.7462580746517,1114.0239896158512
2023-01-08 02:00:00,663.777943070178,2177.647130078412
2023-01-08 03:00:00,610.0204378777084,1967.7239105186936
2023-01-08 04:00:00,720.3886579330892,2536.6237009433303
2023-01-08 05:00:00,809.1884510184404,3414.581849327296
2023-01-08 06:00:00,653.0279097993943,2576.667805380136
2023-01-08 07:00:00,620.0850075064238,2895.5796434855515
2023-01-08 08:00:00,701.4834183358729,1526.959421100804
2023-01-08 09:00:00,753.1120233312648,2456.2397010808595
2023-01-08 10:00:00,569.2308502497326,2430.3360761363283
2023-01-08 11:00:00,587.0050140255175,1983.2723166688982
2023-01-08 12:00:00,587.2975436922072,1857.709449019377
2023-01-08 13:00:00,650.9776741682065,2238.4881310792935
2023-01-08 14:00:00,541.5514322495787,2396.5033863173667
2023-01-08 15:00:00,506.0287651142651,1191.6679850022454
2023-01-08 16:00:00,488.5725764152703,1065.588509053504
2023-01-08 17:00:00,561.1658917133835,2796.944694302976
2023-01-08 18:00:00,553.4160035053999,2026.588020704924
2023-01-08 19:00:00,489.56919848362315,2408.412814893529
2023-01-08 20:00:00,468.69433738383793,1357.2355754241771
2023-01-08 21:00:00,384.3328077327394,1212.6356303922341
2023-01-08 22:00:00,521.3075527009621,1224.7231429810772
2023-01-08 23:00:00,477.2388413574015,1674.4697968425157
2023-01-09 00:00:00,957.9566886645382,2918.042200781996
2023-01-09 01:00:00,1031.6305341971615,4618.678547209507
2023-01-09 02:00:00,1061.4015629868695,3653.253258890447
2023-01-09 03:00:00,1150.8882949464537,4056.42002105531
2023-01-09 04:00:00,1231.3139497619502,3597.7016717422835
2023-01-09 05:00:00,1165.6623928458519,3735.930700872496
2023-01-09 06:00:00,1223.1450051450274,4322.146659537832
2023-01-09 07:00:00,1189.705908059196,4054.1025013927815
2023-01-09 08:00:00,1155.402364688111,2870.797554760241
2023-01-09 09:00:00,1121.676991637266,5330.153392615803
2023-01-09 10:00:00,1116.0649305181335,4842.989820985277
2023-01-09 11:00:00,1022.3757174803359,4249.64764164251
2023-01-09 12:00:00,978.0355867645451,4738.141648944518
2023-01-09 13:00:00,921.6225288116866,2582.6113070500337
2023-01-09 14:00:00,828.1545403182272,3213.246008900576
2023-01-09 15:00:00,915.1289711676943,2091.6810752736706
2023-01-09 16:00:00,812.5430069389184,2815.496935296653
2023-01-09 17:00:00,831.3390113456787,2683.318133869568
2023-01-09 18:00:00,737.5489691264225,3123.07697381628
2023-01-09 19:00:00,748.5224494404863,1874.62534701582
2023-01-09 20:00:00,1010.3788111936266,3541.673922978077
2023-01-09 21:00:00,836.676073765448,3162.092911091803
2023-01-09 22:00:00,926.1813201077597,2058.2233417027646
2023-01-09 23:00:00,925.4801134817443,4551.818284480655
2023-01-10 00:00:00,883.3964817090452,3761.4105815700264
2023-01-10 01:00:00,1074.5355602193476,3158.0411226857104
2023-01-10 02:00:00,1069.1496920994923,4932.808313105417
2023-01-10 03:00:00,1237.1161317923675,3521.9482677784263
2023-01-10 04:00:00,1178.6259365115268,2650.870288219972
2023-01-10 05:00:00,1115.103009510095,2337.550952304091
2023-01-10 06:00:00,1181.264584823561,5206.925755011264
2023-01-10 07:00:00,1076.264897460611,4270.365996193739
2023-01-10 08:00:00,1223.9845505426358,4779.8204375184405
2023-01-10 09:00:00,1139.3855100178553,3848.1375260349887
2023-01-10 10:00:00,1125.5177570696999,2768.457134185208
2023-01-10 11:00:00,1006.6066930383226,2166.6091689507307
2023-01-10 12:00:00,950.1318773397691,3917.1531003463683
2023-01-10 13:00:00,1015.044106008292,2296.6568685849284
2023-01-10 14:00:00,935.6259892739425,3750.7258363614437
2023-01-10 15:00:00,888.3904651083487,4227.664771030522
2023-01-10 16:00:00,729.274400450949,1788.1023929597216
2023-01-10 17:00:00,820.6993902631801,3092.9444408323943
2023-01-10 18:00:00,760.3892446403597,1573.6201801217721
2023-01-10 19:00:00,770.8366389625597,3635.9859715238786
2023-01-10 20:00:00,815.7759528075686,2986.4785278008285
2023-01-10 21:00:00,877.9980237373338,3528.956538720697
2023-01-10 22:00:00,941.8487679945918,2759.273606671275
2023-01-10 23:00:00,1000.8097717467189,3350.723805715936
2023-01-11 00:00:00,908.4559142089271,4095.4116911091296
2023-01-11 01:00:00,1055.0398021001245,3428.432854136328
2023-01-11 02:00:00,1035.6184372311866,2405.835450901428
2023-01-11 03:00:00,1078.9743682149822,3181.4136578827233
2023-01-11 04:00:00,1198.8768546374783,4545.428254024943
2023-01-11 05:00:00,1253.8412824486911,3142.4188232223532
2023-01-11 06:00:00,1199.3014795215254,4731.503396829237
2023-01-11 07:00:00,1132.77560932417,4848.512143768309
2023-01-11 08:00:00,1230.8987014636648,4331.516030212759
2023-01-11 09:00:00,1152.0001958843118,5419.76956017543
2023-01-11 10:00:00,1098.4236125096775,3083.4692356169726
2023-01-11 11:00:00,1068.3928466141472,2591.4757980298605
2023-01-11 12:00:00,980.8460727597516,2338.494371341562
2023-01-11 13:00:00,872.1528725278922,1827.3886584896673
2023-01-11 14:00:00,966.8122793787061,2687.2745841990145
2023-01-11 15:00:00,884.5903168731704,1819.7650636045266
2023-01-11 16:00:00,824.3447539211528,3147.2156664110917
2023-01-11 17:00:00,830.74046869013,2614.307639505898
2023-01-11 18:00:00,807.4172805282475,3732.2658574996985
2023-01-11 19:00:00,791.6142631790557,2862.1223657007936
2023-01-11 20:00:00,864.9157213573305,3515.976879888632
2023-01-11 21:00:00,849.5915722628005,2462.6201488640186
2023-01-11 22:00:00,937.3341955121326,2938.2247025029383
2023-01-11 23:00:00,905.6286160475765,3034.4702736509184
2023-01-12 00:00:00,989.0468389876094,3586.377899171197
2023-01-12 01:00:00,1070.3519862291316,4941.738266714741
2023-01-12 02:00:00,1115.9157218156026,4183.745131179043
2023-01-12 03:00:00,1175.4169826720286,4172.489162556665
2023-01-12 04:00:00,1177.0495928651133,5210.512509164325
2023-01-12 05:00:00,1141.451926271316,4940.32464074062
2023-01-12 06:00:00,1128.6731952624082,2981.7493417247642
2023-01-12 07:00:00,1277.3749927422905,4996.993086618568
2023-01-12 08:00:00,1109.106644707607,3845.858885205619
2023-01-12 09:00:00,1149.208601394097,5199.130214989819
2023-01-12 10:00:00,1130.1318507928447,2670.5768299265737
2023-01-12 11:00:00,1019.4154024935141,4725.155280670367
2023-01-12 12:00:00,1066.9287791752122,3817.4638896333663
2023-01-12 13:00:00,982.5791975007827,3176.030320595912
2023-01-12 14:00:00,879.6986990416457,2332.3973989168044
2023-01-12 15:00:00,846.1289258110203,2463.2635898293947
2023-01-12 16:00:00,758.0247341828691,3474.157455499016
2023-01-12 17:00:00,805.4416247894904,2410.502816377183
2023-01-12 18:00:00,807.5645636688046,2052.2157484695035
2023-01-12 19:00:00,838.0278363027865,2759.5055611710955
2023-01-12 20:00:00,875.7318938041406,2281.1760892937195
2023-01-12 21:00:00,860.9196372666066,2514.3299106758827
2023-01-12 22:00:00,941.7509341575548,3465.3919472160683
2023-01-12 23:00:00,1004.984348998948,3918.4092989326214
2023-01-13 00:00:00,910.3637009528013,1890.6856665347752
2023-01-13 01:00:00,1075.894837399707,2998.848386849925
2023-01-13 02:00:00,1129.120267774207,3956.305964164152
2023-01-13 03:00:00,1187.5811159065968,4718.686015644325
2023-01-13 04:00:00,1150.8009207688865,2398.1504983938844
2023-01-13 05:00:00,1147.8421596875917,3672.442595991737
2023-01-13 06:00:00,1207.8295106814062,3849.338636558089
2023-01-13 07:00:00,1164.3241337919117,4388.037121664184
2023-01-13 08:00:00,1170.1738859787406,3342.442604271579
2023-01-13 09:00:00,1103.425097200483,2328.0848864135137
2023-01-13 10:00:00,1109.5870730606864,4182.223535905455
2023-01-13 11:00:00,1042.4269957815181,2234.87711269689
2023-01-13 12:00:00,1018.0894731961524,4441.255231099496
2023-01-13 13:00:00,956.4463335773612,4062.7684740212267
2023-01-13 14:00:00,895.2856506598928,2580.1905376407303
2023-01-13 15:00:00,928.6588725246078,2289.3622486219024
2023-01-13 16:00:00,842.7558957409929,3476.707497155604
2023-01-13 17:00:00,822.658423746407,3353.2524098995314
2023-01-13 18:00:00,753.1472740765846,2467.424744217609
2023-01-13 19:00:00,866.0952549157967,2330.476590359125
2023-01-13 20:00:00,874.7895138878798,3352.9913865745584
2023-01-13 21:00:00,860.5800673617586,1938.6617554764287
2023-01-13 22:00:00,1004.3468180748412,2463.977569924736
2023-01-13 23:00:00,953.4117905199994,3907.8709770798337
2023-01-14 00:00:00,694.6897274939724,1718.6827082135217
2023-01-14 01:00:00,664.8805688002611,1773.3065641149167
2023-01-14 02:00:00,647.710589636902,3207.0077782148196
2023-01-14 03:00:00,703.837908846217,3171.381528195442
2023-01-14 04:00:00,735.0657057835118,2321.0964812854036
2023-01-14 05:00:00,721.0578690868984,2880.584835963125
2023-01-14 06:00:00,660.1951345226971,3284.3002865592644
2023-01-14 07:00:00,657.7109086965356,2011.7943660055907
2023-01-14 08:00:00,737.8651221008895,1970.0826249241734
2023-01-14 09:00:00,606.7113940128895,1871.4376312310194
2023-01-14 10:00:00,621.0241920160347,2234.6806349160624
2023-01-14 11:00:00,644.0437738954197,2608.387286884
2023-01-14 12:00:00,673.8895880661388,2983.287306364927
2023-01-14 13:00:00,578.6188113446399,2138.9000967858424
2023-01-14 14:00:00,593.4922210459704,2265.3008318009606
2023-01-14 15:00:00,524.5280918846687,1235.809562109868
2023-01-14 16:00:00,577.0635748442444,1656.7562569183197
2023-01-14 17:00:00,563.6362493300948,1863.9134369817514
2023-01-14 18:00:00,527.2792314066498,2384.2996383823597
2023-01-14 19:00:00,623.773439690938,1583.634717787263
2023-01-14 20:00:00,577.1650287769983,1549.7557054393758
2023-01-14 21:00:00,551.8859701851053,1859.6588290042425
2023-01-14 22:00:00,599.9257325516417,2928.974806703284
2023-01-14 23:00:00,515.7430666458947,1732.3272501233423
2023-01-15 00:00:00,625.754930817583,1351.143026526391
2023-01-15 01:00:00,691.046234176869,2806.905784603664
2023-01-15 02:00:00,800.615456200389,3614.547679659788
2023-01-15 03:00:00,609.9102792828394,3019.967490225713
2023-01-15 04:00:00,743.2916827936132,3034.8507283253794
2023-01-15 05:00:00,761.9805203721295,3255.649057724265
2023-01-15 06:00:00,637.7837873982119,3148.029628890124
2023-01-15 07:00:00,792.0764581352619,3801.1404476273337
2023-01-15 08:00:00,721.0999136722796,3037.8162853020553
2023-01-15 09:00:00,646.3186544026468,1624.738141243613
2023-01-15 10:00:00,627.9083597923027,1647.320661735985
2023-01-15 11:00:00,630.0448044513194,2930.3970290225097
2023-01-15 12:00:00,572.1835285197006,2279.9053115905213
2023-01-15 13:00:00,568.551100712804,1488.2624423018394
2023-01-15 14:00:00,463.4370197621974,974.4861066857594
2023-01-15 15:00:00,482.68021374709343,2054.3749524353316
2023-01-15 16:00:00,529.3186977345817,2186.8356506446407
2023-01-15 17:00:00,567.0865489253113,1411.6905467839601
2023-01-15 18:00:00,529.6608501203739,1325.5920439586898
2023-01-15 19:00:00,400.87604175947695,1676.1629274655584
2023-01-15 20:00:00,480.4375420367155,1449.3287107992844
2023-01-15 21:00:00,526.5339386696724,1287.695256242964
2023-01-15 22:00:00,562.8613910862068,2593.188139858096
2023-01-15 23:00:00,554.587993975878,1432.8090639731593
2023-01-16 00:00:00,983.0046680692212,4132.534598354405
2023-01-16 01:00:00,1006.7359362527651,4611.688019280111
2023-01-16 02:00:00,1083.549935891571,4338.017960560706
2023-01-16 03:00:00,1048.0897639635577,4311.705578117299
2023-01-16 04:00:00,1125.319296950257,3214.047569225019
2023-01-16 05:00:00,1224.9456074399895,5602.243134990126
2023-01-16 06:00:00,1209.7623015046634,5914.712568151643
2023-01-16 07:00:00,1130.6065533117815,3651.2969144154126
2023-01-16 08:00:00,1194.5588412467928,2753.4085374349147
2023-01-16 09:00:00,1195.977653217328,3545.8575657763818
2023-01-16 10:00:00,1093.8572603144682,4267.753557035374
2023-01-16 11:00:00,1015.5872128787734,3479.1614549338974
2023-01-16 12:00:00,1040.1098880196932,4522.651102642509
2023-01-16 13:00:00,956.7149007157345,2542.583290061743
2023-01-16 14:00:00,914.6036230877837,3153.7215681525126
2023-01-16 15:00:00,832.986313045869,3712.254968033316
2023-01-16 16:00:00,805.6661681136435,1946.6358859661207
2023-01-16 17:00:00,736.1008774057884,2117.9694094375536
2023-01-16 18:00:00,778.1209332242234,2916.311629325794
2023-01-16 19:00:00,898.0224803755883,2011.1391838897564
2023-01-16 20:00:00,799.3842802617468,3175.743873939801
2023-01-16 21:00:00,950.9364914202899,2591.851388318424
2023-01-16 22:00:00,901.9807047496556,2385.872326782294
2023-01-16 23:00:00,939.9380659147524,2769.530987890451
2023-01-17 00:00:00,977.0188515067769,3530.3254317074734
2023-01-17 01:00:00,1070.4976504418578,3566.50630839594
2023-01-17 02:00:00,1081.4488699271642,4127.042195358125
2023-01-17 03:00:00,1200.813939017277,4429.629606604712
2023-01-17 04:00:00,1181.4997057707442,4424.760979102054
2023-01-17 05:00:00,1163.9415927338266,4343.366290697328
2023-01-17 06:00:00,1232.0222336226657,5085.17881228618
2023-01-17 07:00:00,1190.926493698994,2845.862387994777
2023-01-17 08:00:00,1168.1555452467042,2849.6542481660344
2023-01-17 09:00:00,1235.2872588224723,4704.929057867573
2023-01-17 10:00:00,1194.2491602945659,3900.817837444183
2023-01-17 11:00:00,1046.3979601484712,3394.744714199066
2023-01-17 12:00:00,1025.6735424575634,3954.9891611012276
2023-01-17 13:00:00,999.9305805663658,3697.6652265231082
2023-01-17 14:00:00,912.7739669945802,3776.514282507672
2023-01-17 15:00:00,798.9445283124153,2453.34488381753
2023-01-17 16:00:00,880.2004515854118,2573.2328383580025
2023-01-17 17:00:00,843.1132845652496,3165.37800762427
2023-01-17 18:00:00,832.3967712490338,1884.9698422743052
2023-01-17 19:00:00,801.2907135165187,1898.4020206301075
2023-01-17 20:00:00,861.2953539202483,3278.158153257702
2023-01-17 21:00:00,907.0764749315226,3469.1927343309862
2023-01-17 22:00:00,864.3409673293824,3942.5741650666637
2023-01-17 23:00:00,888.7182289769177,3442.793410053362
2023-01-18 00:00:00,1029.9715067497466,2152.754468272041
2023-01-18 01:00:00,1073.2855189455959,2918.017447967251
2023-01-18 02:00:00,1054.3260388280107,2700.7393939048134
2023-01-18 03:00:00,1080.515485835273,4723.197363743097
2023-01-18 04:00:00,1146.7099720917154,3765.841007966176
2023-01-18 05:00:00,1117.0736870528854,5552.666833717363
2023-01-18 06:00:00,1152.1735453827657,3788.6146855337042
2023-01-18 07:00:00,1218.3332966688833,4658.8073269039905
2023-01-18 08:00:00,1111.1196567340855,4157.993023740521
2023-01-18 09:00:00,1141.6595199182973,5644.644389257094
2023-01-18 10:00:00,1095.9050565563339,4182.796962414988
2023-01-18 11:00:00,1021.5237524134698,4187.780276303559
2023-01-18 12:00:00,989.0978608770157,4244.030597139122
2023-01-18 13:00:00,970.9394566253616,3225.9568021519303
2023-01-18 14:00:00,869.7511781666346,4188.298300645156
2023-01-18 15:00:00,806.8222337800152,3184.830372203918
2023-01-18 16:00:00,807.3835389444563,3227.2951044791184
2023-01-18 17:00:00,786.744928996044,3278.1574893203756
2023-01-18 18:00:00,751.2996624122744,3218.4782992482296
2023-01-18 19:00:00,782.8333324377647,1974.3364878815776
2023-01-18 20:00:00,851.1465872844299,3409.0794176277177
2023-01-18 21:00:00,802.0850630621719,1675.7887816881455
2023-01-18 22:00:00,901.9461995895261,2156.0430125925
2023-01-18 23:00:00,906.661304919551,2515.037078881961
2023-01-19 00:00:00,960.503956545203,2944.6105879132874
2023-01-19 01:00:00,1071.7212225102405,3542.720529911396
2023-01-19 02:00:00,1088.5994988465743,3247.5884539795775
2023-01-19 03:00:00,1171.3874776082419,5521.324363198443
2023-01-19 04:00:00,1125.2917290215985,4266.45360590627
2023-01-19 05:00:00,1250.5024104696442,4055.5156469880953
2023-01-19 06:00:00,1212.1938266246088,4311.9332262638945
2023-01-19 07:00:00,1222.0401931536542,6027.966785125042
2023-01-19 08:00:00,1227.7092813007935,3537.493773471273
2023-01-19 09:00:00,1115.437819382713,5327.929087892694
2023-01-19 10:00:00,1122.6866636168825,2407.5145127099922
2023-01-19 11:00:00,1020.2949343134334,3991.9301018525875
2023-01-19 12:00:00,999.2716410232595,2452.614234947653
2023-01-19 13:00:00,909.8511406022542,3952.925227942725
2023-01-19 14:00:00,944.9295318363345,4363.17375645481
2023-01-19 15:00:00,854.9838537769655,2208.60776313004
2023-01-19 16:00:00,846.1814749311313,1807.4796533569913
2023-01-19 17:00:00,833.4998670995121,2084.9293285281105
2023-01-19 18:00:00,842.2369940265817,3703.63240180493
2023-01-19 19:00:00,850.1896380336668,3069.4730774182
2023-01-19 20:00:00,888.9528642809925,3059.398589703078
2023-01-19 21:00:00,789.4644290417061,1617.4827739357327
2023-01-19 22:00:00,840.9239354928861,3460.7614903069166
2023-01-19 23:00:00,980.5090537610442,2313.8461984934456
2023-01-20 00:00:00,947.3238808873311,4007.1307067582593
2023-01-20 01:00:00,1067.8293614125128,4584.988192669762
2023-01-20 02:00:00,1238.177667733892,3541.9594247670275
2023-01-20 03:00:00,1154.187032937402,5298.6766049897415
2023-01-20 04:00:00,1226.8286080978346,4846.149689642003
2023-01-20 05:00:00,1245.3670516071493,4775.801040885529
2023-01-20 06:00:00,1297.3345995729371,3762.9243644219455
2023-01-20 07:00:00,1142.293950589666,3319.3001454976034
2023-01-20 08:00:00,1133.6935130562238,2952.3451015088067
2023-01-20 09:00:00,1179.2165569819758,2806.9296184174523
2023-01-20 10:00:00,1106.8945852154054,3330.2805194956027
2023-01-20 11:00:00,1112.8428952829572,2833.122090256631
2023-01-20 12:00:00,1072.229146005629,3974.2611816225585
2023-01-20 13:00:00,917.9062429337481,2472.0171565785904
